"Id","Name","Full Name","Title","Alias","Allegiance","Royal House","Culture","Reference"
"Lum","Lum","","","","House Lannister","","westermen","mentioned"
"Luthor-Tyrell","Luthor Tyrell","","Lord Paramount of the Mander;Lord of Highgarden;Defender of the Marches;High Marshal of the Reach;Warden of the South","","House Tyrell","","Reach","mentioned"
"Luthor-Tyrell-(son-of-Moryn)","Luthor Tyrell (son of Moryn)","","Ser","","House Tyrell","","","mentioned"
"Luthor-Tyrell-(son-of-Theodore)","Luthor Tyrell (son of Theodore)","","","","House Tyrell","","","mentioned"
"Luwin","Luwin","","","","House Stark","","Westeros","mentioned"
"Lyanna-Stark","Lyanna Stark","","","Lyanna Stark;The She-Wolf;The Wolf Maid;Lya","House Stark","","Northmen","mentioned"
"Lyessa-Flint","Lyessa Flint","","Lady of Widow's Watch","","House Flint of Widow's Watch","","Northmen","mentioned"
"Lyle-Crakehall","Lyle Crakehall","","Ser","Lyle Crakehall;Strongboar","House Crakehall","","","mentioned"
"Lymond-Goodbrook","Lymond Goodbrook","","Lord","","House Goodbrook","","","appears"
"Lymond-Lychester","Lymond Lychester","","Lord of Castle Lychester","","House Lychester","","Rivermen","appears"
"Lymond-Vikary","Lymond Vikary","","Ser","","House Vikary","","","mentioned"
"Lyn-Corbray","Lyn Corbray","","Ser","","House Corbray;Lords Declarant","","","mentioned"
"Lynesse-Hightower","Lynesse Hightower","","","","House Hightower","","","mentioned"
"Lyonel-Frey","Lyonel Frey","","Ser","","House Frey of Riverrun","","","mentioned"
"Lyonel-Selmy","Lyonel Selmy","","Ser;Knight of Harvest Hall","","House Selmy","","","mentioned"
"Lyonel-Tyrell-(son-of-Leo)","Lyonel Tyrell (son of Leo)","","","","House Tyrell","","","mentioned"
"Lysa-Arryn","Lysa Arryn","","Lady of the Vale","Lysa Arryn;Lysa Tully","House Tully;House Arryn;House Baelish","","","appears"
"Lysa-Meadows","Lysa Meadows","","","","House Meadows;House Tyrell","","","mentioned"
"Lythene-Frey","Lythene Frey","","","","House Frey","","","mentioned"
"Mace-Tyrell","Mace Tyrell","","Lord of Highgarden;Defender of the Marches;High Marshal of the Reach;Warden of the South;Hand of the King;Master of ships (formerly)","Mace Tyrell;Lord Oaf;The Fat Flower;Lord Puff Fish","House Tyrell","","","appears"
"Mad-Huntsman","Mad Huntsman","","","Mad Huntsman;The Huntsman","Brotherhood without banners","","","appears"
"Maege-Mormont","Maege Mormont","","Lady of Bear Island","Maege Mormont;The She-Bear","House Mormont","","Northmen","appears"
"Maegelle-Frey","Maegelle Frey","","","","House Frey","","","mentioned"
"Maegor-I-Targaryen","Maegor I Targaryen","Maegor Targaryen the First of His Name","","Maegor I Targaryen;Maegor the Cruel;King of the Andals; the Rhoynar and the First Men;Lord of the Seven Kingdoms;Protector of the Realm;Hand of the King;Ser","House Targaryen","House Targaryen","","mentioned"
"Maelys-Blackfyre","Maelys Blackfyre","","","Maelys Blackfyre;Maelys the Monstrous","House Blackfyre;Golden Company;Band of Nine","","Valyrian","mentioned"
"Maerie-(Goodwife)","Maerie (Goodwife)","","Goodwife","","","","","mentioned"
"Maerie-(Whore)","Maerie (Whore)","","","Maerie (Whore);Maerie the Whore","","","","mentioned"
"Mag-Mar-Tun-Doh-Weg","Mag Mar Tun Doh Weg","","","Mag Mar Tun Doh Weg;Mag the Mighty","","","","appears"
"Maggy","Maggy","","","Maggy;Maggy the Frog","","","","mentioned"
"Mago","Mago","","Bloodrider of Khal Jhaqo","","","","Dothraki","mentioned"
"Mallador-Locke","Mallador Locke","","Ser","","Night's Watch","","","mentioned"
"Malwyn-Frey","Malwyn Frey","","","","House Frey","","","mentioned"
"Mance-Rayder","Mance Rayder","","","Mance Rayder;The Mance;Abel;The Unburnt King;King-Beyond-the-Wall","","","Free folk","appears"
"Mandon-Moore","Mandon Moore","","Ser","","House Moore;Kingsguard","","Valemen","mentioned"
"Manfred-Swann","Manfred Swann","","Ser","","House Swann","","","mentioned"
"Marei","Marei","","","","Chataya's brothel","","","mentioned"
"Margaery-Tyrell","Margaery Tyrell","","Queen of the Seven Kingdoms","Margaery Tyrell;The Little Queen;The Little Rose;Maid Margaery","House Tyrell","","Reach","appears"
"Margot-Lannister","Margot Lannister","","Lady of Starpike","","House Lannister;House Peake","","","mentioned"
"Marianne-Vance","Marianne Vance","","","","House Vance","","","mentioned"
"Maric-Seaworth","Maric Seaworth","","Oarmaster","","House Seaworth","","","mentioned"
"Marillion","Marillion","","","","","","","appears"
"Marissa-Frey","Marissa Frey","","","","House Frey","","","appears"
"Mariya-Darry","Mariya Darry","","","","House Darry;House Frey","","","mentioned"
"Mark-Mullendore","Mark Mullendore","","Ser","","House Mullendore","","","mentioned"
"Maron-Botley","Maron Botley","","","Maron Botley;Fishwhiskers","House Botley","","","mentioned"
"Maron-Greyjoy","Maron Greyjoy","","","","House Greyjoy","","Ironborn","mentioned"
"Maron-Volmark","Maron Volmark","","Lord of Volmark;Lord of Greenshield","","House Volmark","","Ironborn","mentioned"
"Marq-Piper","Marq Piper","","Ser","","House Piper","","Rivermen","appears"
"Marq-Rankenfell","Marq Rankenfell","","Lord Commander of the Night's Watch","Marq Rankenfell;Mad Marq Rankenfell","Night's Watch","","","mentioned"
"Marsella-Waynwood","Marsella Waynwood","","","","House Waynwood;House Frey","","","mentioned"
"Martyn-Lannister","Martyn Lannister","","","","House Lannister","","","mentioned"
"Martyn-Rivers","Martyn Rivers","","","","House Frey","","","appears"
"Marwyn","Marwyn","","Archmaester","Marwyn;Marwyn the Mage;The Mage;The mastiff","","","","mentioned"
"Marwyn-Belmore","Marwyn Belmore","","Ser","Marwyn Belmore;Ser Ding-Dong","House Belmore;House Arryn","","","mentioned"
"Marya-Seaworth","Marya Seaworth","","Lady","","House Seaworth","","","mentioned"
"Maslyn","Maslyn","","","","Night's Watch","","","appears"
"Mathis-Frey","Mathis Frey","","","","House Frey","","","mentioned"
"Mathis-Rowan","Mathis Rowan","","Lord of Goldengrove","","House Rowan","","Reach","appears"
"Matt","Matt","","","Matt;Little Matt","","","","mentioned"
"Matthar","Matthar","","","Matthar;Ser Loon;","Night's Watch","","","mentioned"
"Matthos-Seaworth","Matthos Seaworth","","","","House Seaworth","","","mentioned"
"Mawney","Mawney","","","","Night's Watch","","","appears"
"Maynard","Maynard","","Ser","","","","","mentioned"
"Medwick-Tyrell","Medwick Tyrell","","Maester","","","","","mentioned"
"Meera-Reed","Meera Reed","","","","House Reed","","Crannogmen","appears"
"Megga-Tyrell","Megga Tyrell","","","","House Tyrell","","","appears"
"Meizo-Mahr","Meizo Mahr","","","","","","","mentioned"
"Melara-Crane","Melara Crane","","","","House Crane;House Florent","","","mentioned"
"Meldred-Merlyn","Meldred Merlyn","","Lord of Pebbleton","Meldred Merlyn;The Merlyn","House Merlyn","","Ironborn","mentioned"
"Melesa-Crakehall","Melesa Crakehall","","","","House Crakehall","","","mentioned"
"Melessa-Florent","Melessa Florent","","","","House Florent;House Tarly","","","mentioned"
"Meliana","Meliana","","","Meliana;Lady Meliana","","","","A Storm of Swords"
"Melisandre","Melisandre","","","Melisandre;The red priestess;The red woman;The king's red shadow;Lady Red;Lot Seven","Faith of R'hllor","","Asshai","appears"
"Mellara-Rivers","Mellara Rivers","","","","House Frey","","","mentioned"
"Melly","Melly","","","","Brotherhood Without Banners","","","appears"
"Melwyn-Sarsfield","Melwyn Sarsfield","","Ser","","House Sarsfield","","","mentioned"
"Melwys-Rivers","Melwys Rivers","","Maester","","","","","mentioned"
"Meredyth-Crane","Meredyth Crane","","","Meredyth Crane;Merry","House Crane","","","appears"
"Merianne-Frey","Merianne Frey","","","Merianne Frey;Merry Frey","House Frey","","","mentioned"
"Merlon-Crakehall","Merlon Crakehall","","Ser","","House Crakehall","","","appears"
"Mero","Mero","","","Mero;The Titan's Bastard;Mero of Braavos","Second Sons","","Braavosi","appears"
"Merrell-Florent","Merrell Florent","","","","House Florent","","","mentioned"
"Merrett-Frey","Merrett Frey","","","Merrett Frey;Merrett Muttonhead","House Frey","","Riverlands","POV"
"Merrit","Merrit","","","Merrit;Merrit o' Moontown","Brotherhood without banners","","","mentioned"
"Meryn-Trant","Meryn Trant","","Ser","","House Trant;Kingsguard","","","appears"
"Mikken","Mikken","","","","House Stark","","Northmen","mentioned"
"Mina-Tyrell","Mina Tyrell","","","","House Tyrell;House Redwyne","","","mentioned"
"Minisa-Whent","Minisa Whent","","Lady of Riverrun","Minisa Whent;Minisa Tully","House Whent;House Tully","","Rivermen","mentioned"
"Mirri-Maz-Duur","Mirri Maz Duur","","Godswife;Maegi","","","","Lhazareen","mentioned"
"Missandei","Missandei","","","","House Targaryen","","Naathi","appears"
"Monford-Velaryon","Monford Velaryon","","Lord of the Tides;Master of Driftmark","","House Velaryon","","Valyrian","mentioned"
"Monster","Monster","","","Monster;the little monsterthe abomination","","","Free Folk","appears"
"Monterys-Velaryon","Monterys Velaryon","","Lord of the Tides;Master of Driftmark","","House Velaryon","","","mentioned"
"Moon-Boy","Moon Boy","","","","House Baratheon of King's Landing","","","appears"
"Mord","Mord","","","","House Arryn","","","mentioned"
"Mordane","Mordane","","Septa","","House Stark","","","mentioned"
"Morros-Slynt","Morros Slynt","","Lord","","House Slynt","","","appears"
"Mors-Manwoody","Mors Manwoody","","","","House Manwoody","","","appears"
"Mors-Umber","Mors Umber","","Castellan of Last Hearth","Mors Umber;Mors Crowfood","House Umber","","Northmen","mentioned"
"Morton-Waynwood","Morton Waynwood","","Ser","","House Waynwood","","","mentioned"
"Morya-Frey","Morya Frey","","Lady","","House Frey;House Brax","","","mentioned"
"Moryn-Tyrell","Moryn Tyrell","","Ser  Lord Commander of the City Watch of Oldtown","","House Tyrell","","","mentioned"
"Mudge-(brotherhood)","Mudge (brotherhood)","","","","Brotherhood without banners","","","mentioned"
"Mudge-(miller)","Mudge (miller)","","","","","","","A Storm of Swords"
"Mullin","Mullin","","Maester","","Night's Watch","","","mentioned"
"Mully","Mully","","","","Night's Watch","","","appears"
"Munda","Munda","","","","","","Free Folk","mentioned"
"Murmison","Murmison","","Septon;Hand of the King","","Faith of the Seven;House Targaryen","","","mentioned"
"Muttering-Bill","Muttering Bill","","","","Night's Watch","","","appears"
"Mya-Stone","Mya Stone","","","","House Royce of the Gates of the Moon","","","mentioned"
"Mycah","Mycah","","","","","","Westeros","mentioned"
"Mychel-Redfort","Mychel Redfort","","Ser","","House Redfort","","Valemen","mentioned"
"Mylenda-Caron","Mylenda Caron","","","","House Caron;House Frey","","","mentioned"
"Myles-Manwoody","Myles Manwoody","","Ser","","House Manwoody","","","appears"
"Myles-Mooton","Myles Mooton","","Ser","","House Mooton","","Rivermen","mentioned"
"Myles-Smallwood","Myles Smallwood","","Hand of the King","","House Smallwood","","","mentioned"
"Myranda-Royce","Myranda Royce","","","Myranda Royce;Randa","House Royce of the Gates of the Moon","","","mentioned"
"Myrcella-Baratheon","Myrcella Baratheon","","Princess","","House Baratheon of King's Landing","","","mentioned"
"Myria-Jordayne","Myria Jordayne","","","","House Jordayne","","Dornish","appears"
"Myrielle-Lannister","Myrielle Lannister","","","","House Lannister","","","mentioned"
"Nage","Nage","","","","House Bolton","","","appears"
"Nan","Nan","","","","House Stark","","","mentioned"
"Nella","Nella","","","","","","Free Folk","mentioned"
"Nestor-Royce","Nestor Royce","","Keeper of the Gates of the Moon;High Steward of the Vale","","House Royce of the Gates of the Moon","","","mentioned"
"Nolla","Nolla","","Goodwife","","","","","mentioned"
"Norbert-Vance","Norbert Vance","","Lord of Atranta","","House Vance of Atranta","","","mentioned"
"Normund-Tyrell","Normund Tyrell","","Maester","","","","","mentioned"
"Norne-Goodbrother","Norne Goodbrother","","Lord of Shatterstone","","House Goodbrother of Shatterstone","","Ironborn","mentioned"
"Notch","Notch","","","","Brotherhood without Banners","","","appears"
"Nymella-Toland","Nymella Toland","","Lady of Ghost Hill","","House Toland","","Dornish","mentioned"
"Nymeria-Sand","Nymeria Sand","","","Nymeria Sand;Lady Nym","House Martell","","Dornishmen","mentioned"
"Nysterica","Nysterica","","Septa","","","","","mentioned"
"Obara-Sand","Obara Sand","","","","House Martell","","Dornish","mentioned"
"Obella-Sand","Obella Sand","","","","House Martell","","Dornishmen","mentioned"
"Oberyn-Martell","Oberyn Martell","","Prince;Ser","Oberyn Martell;The Red Viper","House Martell;Second Sons (formerly)","","Dornishmen","appears"
"Old-Henly","Old Henly","","","","Night's Watch","","","appears"
"Olene-Tyrell","Olene Tyrell","","","","House Tyrell","","","mentioned"
"Olenna-Redwyne","Olenna Redwyne","","Dowager Lady of Highgarden","Olenna Redwyne;Olenna Redwyne;Queen of Thorns","House Redwyne;House Tyrell","","","appears"
"Ollo-Lophand","Ollo Lophand","","","Ollo Lophand;Ollo Lophand","Night's Watch","","Tyroshi","appears"
"Olymer-Tyrell","Olymer Tyrell","","Ser","","House Tyrell","","","mentioned"
"Olyvar-Frey","Olyvar Frey","","","","House Frey","","","mentioned"
"Omer-Blackberry","Omer Blackberry","","","","House Blackberry;House Baratheon of Dragonstone;King's men","","","mentioned"
"Omer-Florent","Omer Florent","","Maester","","","","","mentioned"
"Ondrew-Locke","Ondrew Locke","","Lord of Oldcastle","Ondrew Locke;old Lord Locke","House Locke","","Northmen","mentioned"
"Orell","Orell","","","","","","Free Folk","mentioned"
"Orland-of-Oldtown","Orland of Oldtown","","","Orland of Oldtown;Ormond of Oldtown","House Baratheon of King's Landing","","","mentioned"
"Ormond-(knight)","Ormond (knight)","","Ser","","","","","mentioned"
"Oro-Tendyris","Oro Tendyris","","","","","","Braavosi","mentioned"
"Orphan-Oss","Orphan Oss","","","","Night's Watch","","","appears"
"Orton-Merryweather","Orton Merryweather","","Lord of Longtable;Justiciar;Master of laws;Hand of the King","","House Merryweather","","Reachmen","appears"
"Osfryd-Kettleblack","Osfryd Kettleblack","","Ser;Commander of the City Watch of King's Landing","","House Kettleblack;City Watch of King's Landing","","","appears"
"Osha","Osha","","","","House Stark","","Free folk","mentioned"
"Osmund-Frey","Osmund Frey","","","","House Frey","","","mentioned"
"Osmund-Kettleblack","Osmund Kettleblack","","Ser","Osmund Kettleblack;Oswald Kettleblack;","House Kettleblack;Gallant Men (formerly)Kingsguard","","","appears"
"Osney-Kettleblack","Osney Kettleblack","","Ser","","House Kettleblack","","","appears"
"Ossifer-Plumm","Ossifer Plumm","","Lord","","House Plumm","","","mentioned"
"Oswell-Kettleblack","Oswell Kettleblack","","","Oswell Kettleblack;Kettleblack","House Kettleblack;House Baelish of Harrenhal","","","appears"
"Oswell-Whent","Oswell Whent","","Ser","","House Whent;Kingsguard","","Rivermen","mentioned"
"Oswyn","Oswyn","","","Oswyn;Oswyn Longneck the Thrice-Hanged","Kingswood Brotherhood","","","mentioned"
"Othell-Yarwyck","Othell Yarwyck","","First Builder","","House Yarwyck;Night's Watch","","","appears"
"Otter-Gimpknee","Otter Gimpknee","","","","","","","mentioned"
"Otto-Hightower","Otto Hightower","","Ser;Hand of the King","","House Hightower;Greens","","","mentioned"
"Ottyn-Wythers","Ottyn Wythers","","Ser","","House Wythers;Night's Watch","","","appears"
"Owen","Owen","","","Owen;Owen the Oaf","Night's Watch","","","appears"
"Owen-Norrey","Owen Norrey","","","","House Norrey","","Northern mountain clans","mentioned"
"Oznak-zo-Pahl","Oznak zo Pahl","","","","House of Pahl;Great Masters","","Meereen","appears"
"Parmen-Crane","Parmen Crane","","Ser","Parmen Crane;Parmen the Purple","House Crane;Rainbow Guard","","","mentioned"
"Patchface","Patchface","","","Patchface;Patches","House Baratheon of Dragonstone","","","appears"
"Pate-(Lancewood)","Pate (Lancewood)","","","","","","","mentioned"
"Pate-(Mory)","Pate (Mory)","","","","","","","mentioned"
"Pate-of-the-Blue-Fork","Pate of the Blue Fork","","Ser","Pate of the Blue Fork;Pate of the Blue Fork Pate of Sevenstreams","House Frey","","","mentioned"
"Pate-(Old)","Pate (Old)","","","Pate (Old);Old Pate","","","","A Storm of Swords"
"Pate-(Shermer's-Grove)","Pate (Shermer's Grove)","","","","","","","mentioned"
"Patrek-Mallister","Patrek Mallister","","","","House Mallister","","","appears"
"Patrek-Vance","Patrek Vance","","","","House Vance","","","mentioned"
"Paxter-Redwyne","Paxter Redwyne","","Lord of the Arbor;Grand admiral;Lord admiral;Master of ships","","House Redwyne","","","appears"
"Penny","Penny","","","Penny;Lady Imp","Second Sons","","","appears"
"Perra-Frey","Perra Frey","","","","House Frey","","","mentioned"
"Perriane-Frey","Perriane Frey","","","","House Haigh","","","mentioned"
"Perros-Blackmont","Perros Blackmont","","","","House Blackmont","","Dornish","appears"
"Perwyn-Frey","Perwyn Frey","","Ser","","House Frey","","","mentioned"
"Peter-Plumm","Peter Plumm","","Ser","","House Plumm","","","mentioned"
"Petyr-Baelish","Petyr Baelish","","Master of coin (formerly)Lord Paramount of the Trident;Lord of Harrenhal;Lord Protector of the Vale","Petyr Baelish;Littlefinger","House Baelish of the Fingers;House Baelish of Harrenhal","","Valemen","appears"
"Petyr-Frey","Petyr Frey","","","Petyr Frey;Petyr Pimple","House Frey","","","appears"
"Philip-Foote","Philip Foote","","Ser;Lord of Nightsong;Lord of the Marches","","House Foote;House Foote of Nightsong","","","appears"
"Philip-Plumm","Philip Plumm","","Lord","","House Plumm","","","mentioned"
"Pia","Pia","","","Pia;Pretty Pia","House Whent","","","mentioned"
"Podrick-Payne","Podrick Payne","","","Podrick Payne;Pod","House Payne","","","appears"
"Polliver","Polliver","","Castellan of Harrenhal","Polliver;Polly","House Clegane","","","appears"
"Pono","Pono","","Khal;Ko (formerly)","","","","Dothraki","mentioned"
"Porridge","Porridge","","","Porridge;Porridge","House Baratheon of Dragonstone","","","appears"
"Prendahl-na-Ghezn","Prendahl na Ghezn","","","","Stormcrows","","Ghiscari","appears"
"Preston-Greenfield","Preston Greenfield","","Ser","","House Greenfield;Kingsguard","","Westermen","mentioned"
"Puddingfoot","Puddingfoot","","","","Brotherhood without banners","","","mentioned"
"Pyat-Pree","Pyat Pree","","Warlock","","The Undying Ones","","","mentioned"
"Pycelle","Pycelle","","Grand Maester","","Maesters of the Citadel (by oath)House Lannister (de facto)","","","appears"
"Pyg","Pyg","","","","Brave Companions","","","appears"
"Pylos","Pylos","","Maester","","House Baratheon of Dragonstone","","","appears"
"Pypar","Pypar","","","Pypar;Pyp;Monkey;Mummer's Monkey;","Night's Watch","","","appears"
"Qarl-the-Maid","Qarl the Maid","","","Qarl the Maid;Qarl the Maid","","","Ironborn","mentioned"
"Qarlton-Chelsted","Qarlton Chelsted","","Lord;Master of Coin;Hand of the King","Qarlton Chelsted;The mace-and-dagger Hand","House Chelsted","","","mentioned"
"Qhorin-Halfhand","Qhorin Halfhand","","","Qhorin Halfhand;Qhorin Halfhand","Night's Watch","","","mentioned"
"Lord-Commander-Qorgyle","Lord Commander Qorgyle","","Lord Commander of the Night's Watch","","House Qorgyle;Night's Watch","","","mentioned"
"Quaithe","Quaithe","","","Quaithe;Quaithe of the Shadow","","","Asshai'i","appears"
"Quent","Quent","","","","House Stark","","northmen","mentioned"
"Quenten-Banefort","Quenten Banefort","","Lord of Banefort","","House Banefort","","","mentioned"
"Quentin-Tyrell","Quentin Tyrell","","Ser","","House Tyrell","","","mentioned"
"Quentyn-Martell","Quentyn Martell","","Prince;Ser","Quentyn Martell;Frog;Prince Frog;;The Prince Who Came Too Late;The Dragonrider;","House Martell;Windblown","","Dornishmen","mentioned"
"Quort","Quort","","","","wildling","","","mentioned"
"Qyburn","Qyburn","","Lord;Master of whisperers","Qyburn;The Bloody Maester","House Lannister Brave Companions (formerly)","","","appears"
"Rafford","Rafford","","","Rafford;Raff the Sweetling","House Clegane","","","mentioned"
"Ragwyle","Ragwyle","","","","","","Free folk","mentioned"
"Rakharo","Rakharo","","Ko;Bloodrider of Daenerys Targaryen","","House Targaryen","","Dothraki","appears"
"Ramsay-Snow","Ramsay Snow","","Lord of the Hornwood;Lord of Winterfell;Castellan of the Dreadfort","Ramsay Snow;Ramsay Bolton  The Bastard of Bolton  The Bastard of the Dreadfort  Reek  Red Helm  Monster","House Bolton of the Dreadfort;House Bolton of Winterfell","","Northmen","mentioned"
"Randa","Randa","","","","","","","mentioned"
"Randyll-Tarly","Randyll Tarly","","Lord of Horn Hill;Justiciar;Master of laws","","House Tarly","","","mentioned"
"Rast","Rast","","","Rast;Rat","Night's Watch","","","appears"
"Rat-Cook","Rat Cook","","","Rat Cook;Rat Cook","Night's Watch","","","mentioned"
"Rattleshirt","Rattleshirt","","","Rattleshirt;Rattleshirt;Lord o' Bones;Bag o' Bones","","","Free Folk","appears"
"Ravella-Swann","Ravella Swann","","Lady of Acorn Hall","","House Swann;House Smallwood","","","appears"
"Raymar-Royce","Raymar Royce","","Lord","","House Royce of the Gates of the Moon","","","A Storm of Swords"
"Raymun-Darry","Raymun Darry","","Lord of Darry","","House Darry","","","mentioned"
"Raymund-Frey","Raymund Frey","","Ser","","House Frey","","","appears"
"Raymund-Tyrell","Raymund Tyrell","","","","House Tyrell","","","mentioned"
"Raynald-Westerling","Raynald Westerling","","Ser","","House Westerling","","","appears"
"Red-Alyn-of-the-Rosewood","Red Alyn of the Rosewood","","","Red Alyn of the Rosewood;Red Alyn of the Rosewood","Night's Watch","","","mentioned"
"Regenard-Estren","Regenard Estren","","Lord of Wyndhall","","House Estren","","","mentioned"
"Renly-Baratheon","Renly Baratheon","","Lord Paramount of the Stormlands;Lord of Storm's End;Master of laws;Lord of the Seven Kingdoms (claimant)","Renly Baratheon;The King in Highgarden;The King in the South","House Baratheon","","Stormlands","mentioned"
"Renly-Norcross","Renly Norcross","","","","House Norcross","","","mentioned"
"Rhaegar-Frey","Rhaegar Frey","","","","House Frey","","","mentioned"
"Rhaegar-Targaryen","Rhaegar Targaryen","","Prince of Dragonstone;Ser","Rhaegar Targaryen;Silver Prince;The Dragon Prince;The Last Dragon","House Targaryen","","Valyrian","mentioned"
"Rhaego","Rhaego","","","Rhaego;The stallion who mounts the world","House Targaryen","","","mentioned"
"Rhaella-Targaryen","Rhaella Targaryen","","Princess;Queen;Dowager Queen","","House Targaryen","","Valyrian","mentioned"
"Rhaenys-Targaryen-(daughter-of-Rhaegar)","Rhaenys Targaryen (daughter of Rhaegar)","","Princess","","House Targaryen","","","mentioned"
"Rhea-Florent","Rhea Florent","","","","House Florent;House Hightower","","","mentioned"
"Richard-Lonmouth","Richard Lonmouth","","Ser","Richard Lonmouth;The Knight of Skull and Kisses","House Lonmouth","","","mentioned"
"Rickard-Karstark","Rickard Karstark","","Lord of Karhold","","House Karstark","","Northmen","appears"
"Rickard-Stark","Rickard Stark","","Lord of Winterfell;Warden of the North","","House Stark","","Northmen","mentioned"
"Rickard-Tyrell","Rickard Tyrell","","","","House Tyrell","","","mentioned"
"Rickard-Wylde","Rickard Wylde","","","","House Wylde","","","mentioned"
"Rickon-Stark","Rickon Stark","","Prince of Winterfell;Heir to Winterfell","","House Stark","","Northmen","Mentioned;A Feast for Crows "
"Robar-Royce","Robar Royce","","Ser","Robar Royce;Robar the Red","House Royce;Rainbow Guard","","Valemen","mentioned"
"Robb-Stark","Robb Stark","Robb Stark","","Robb Stark;The Young Wolf;The King Who Lost the North;Robb the Lord;The Boy Wolf;King in the North;King of the Trident Lord of Winterfell","House Stark","House Stark","","appears"
"Robert-Arryn","Robert Arryn","","Lord of the Eyrie;Defender of the Vale;Warden of the East","Robert Arryn;Sweetrobin;True Warden of the East","House Arryn","","Valemen","appears"
"Robert-Baratheon","Robert Baratheon","Robert Baratheon the First of His Name","","Robert Baratheon;The Usurper;Demon of the Trident;The Whoremonger King;King of the Andals; the Rhoynar; and the First Men;Lord of the Seven Kingdoms;Protector of the Realm;Lord Paramount of the Stormlands (granted to Renly)Lord of Storm's End (granted to Renly)Ser;","House Baratheon of King's Landing","House Baratheon of King's Landing","","mentioned"
"Robert-Brax","Robert Brax","","Ser","","House Brax","","","mentioned"
"Robert-Brax-(son-of-Flement)","Robert Brax (son of Flement)","","","","House Brax","","","mentioned"
"Robert-Frey","Robert Frey","","","","House Frey","","","mentioned"
"Robert-Frey-(son-of-Raymund)","Robert Frey (son of Raymund)","","","","House Frey;The Citadel","","","mentioned"
"Robert-Paege","Robert Paege","","Ser","","House Paege","","","mentioned"
"Robett-Glover","Robett Glover","","","","House Glover","","Northmen","mentioned"
"Robin-Flint","Robin Flint","","Lord of Flint's Finger","","House Flint of Widow's Watch;House Flint of Flint's Finger;;","","","appears"
"Robin-Hill","Robin Hill","","Lord Commander of the Night's Watch","","Night's Watch","","","mentioned"
"Robin-Ryger","Robin Ryger","","Ser;Captain of the guards at Riverrun","","House Ryger;House Tully;Night's Watch","","","appears"
"Rodrik-Cassel","Rodrik Cassel","","Ser;Master-at-arms of Winterfell;Castellan of Winterfell","Rodrik Cassel;Old Ser Rodrik","House Cassel;House Stark","","Northmen","mentioned"
"Rodrik-Flint","Rodrik Flint","","Lord Commander of the Night's Watch","","House Flint;Night's Watch","","","mentioned"
"Rodrik-Greyjoy","Rodrik Greyjoy","","","","House Greyjoy","","Ironborn","mentioned"
"Rodrik-Harlaw","Rodrik Harlaw","","Lord of Harlaw;Lord of the Ten Towers;The Harlaw of Harlaw;Captain of the Sea Song","Rodrik Harlaw;The Reader","House Harlaw","","Ironborn","mentioned"
"Roland-Crakehall-(Lord)","Roland Crakehall (Lord)","","Lord of Crakehall","","House Crakehall","","","mentioned"
"Rollam-Westerling","Rollam Westerling","","","","House Westerling","","","appears"
"Rolland-Storm","Rolland Storm","","Ser;Castellan of Dragonstone;Lord of Nightsong (claimant);Lord of the Marches (claimant)","Rolland Storm;The Bastard of Nightsong","House Caron;House Baratheon of Dragonstone","","","mentioned"
"Rolley","Rolley","","","","Night's Watch","","Sistermen","appears"
"Rolph-Spicer","Rolph Spicer","","Ser;Castellan of the Crag;Lord of Castamere","","House Spicer;House Westerling","","","appears"
"Ronel-Rivers","Ronel Rivers","","","","House Frey","","","mentioned"
"Ronnel-Harclay","Ronnel Harclay","","","","House Harclay;Night's Watch","","","appears"
"Ronnel-Stout","Ronnel Stout","","","","House Stout","","Northmen","mentioned"
"Ronnet-Connington","Ronnet Connington","","Ser;Knight of Griffin's Roost","Ronnet Connington;Red Ronnet","House Connington","","","mentioned"
"Roone-(maester)","Roone (maester)","","Maester","","","","","mentioned"
"Roose-Bolton","Roose Bolton","","Lord of the Dreadfort;Warden of the North","Roose Bolton;The Leech Lord","House Bolton","","Northmen","appears"
"Rorge","Rorge","","","Rorge;Broken Nose;The Mad Dog of Saltpans;The Hound (II)","Brave Companions","","","appears"
"Roro-Uhoris","Roro Uhoris","","Captain of Cobblecat","Roro Uhoris;The Blind Bastard","","","Tyroshi","mentioned"
"Roslin-Frey","Roslin Frey","","","","House Frey;House Tully","","Rivermen","appears"
"Rossart","Rossart","","Grand Master;Wisdom;Lord Hand of the King","","Alchemists' Guild","","","mentioned"
"Rugen","Rugen","","Undergaoler","","","","","appears"
"Runcel-Hightower","Runcel Hightower","","Lord Commander of the Night's Watch","","House Hightower;Night's Watch","","","mentioned"
"Rupert-Brax","Rupert Brax","","Ser","Rupert Brax;Rubert Brax","House Brax","","","mentioned"
"Ryam-Florent","Ryam Florent","","Ser","","House Florent","","","mentioned"
"Ryam-Redwyne","Ryam Redwyne","","Ser;Lord Commander of the Kingsguard;Hand of the King","","House Redwyne;Kingsguard","","Reachmen","mentioned"
"Rycherd-Crane","Rycherd Crane","","Ser","","House Crane","","","mentioned"
"Ryella-Frey","Ryella Frey","","","","House Frey","","","mentioned"
"Ryella-Royce","Ryella Royce","","","","House Royce;House Frey","","","mentioned"
"Ryger-Rivers","Ryger Rivers","","","","House Frey","","","mentioned"
"Ryk","Ryk","","","Ryk;Longspear Ryk","","","Free folk","appears"
