Id,Name,Full Name,Title,Alias,Allegiance,Royal House,Culture,Reference
Ramsay-Snow,Ramsay Snow,,Lord of the Hornwood;Lord of Winterfell;Castellan of the Dreadfort,Ramsay Snow;Ramsay Bolton  The Bastard of Bolton  The Bastard of the Dreadfort  Reek  Red Helm  Monster,House Bolton of the Dreadfort;House Bolton of Winterfell,,Northmen,appears
Randyll-Tarly,Randyll Tarly,,Lord of Horn Hill;Justiciar;Master of laws,,House Tarly,,,appears
Rast,Rast,,,Rast;Rat,Night's Watch,,,mentioned
Rattleshirt,Rattleshirt,,,Rattleshirt;Rattleshirt;Lord o' Bones;Bag o' Bones,,,Free Folk,appears
Raymun-Redbeard,Raymun Redbeard,,King-Beyond-the-Wall,,,,free folk,mentioned
Raymund-Frey,Raymund Frey,,Ser,,House Frey,,,mentioned
Red-Rolfe,Red Rolfe,,,Red Rolfe;Red Rolfe,House Greyjoy,,,appears
Redwyn,Redwyn,,,,Night's Watch,,,mentioned
Reek,Reek,,,Reek;Reek,House Bolton,,,mentioned
Renly-Baratheon,Renly Baratheon,,Lord Paramount of the Stormlands;Lord of Storm's End;Master of laws;Lord of the Seven Kingdoms (claimant),Renly Baratheon;The King in Highgarden;The King in the South,House Baratheon,,Stormlands,appears
Renly-Norcross,Renly Norcross,,,,House Norcross,,,mentioned
Reysen,Reysen,,,,,,,appears
Rhaegar-Frey,Rhaegar Frey,,,,House Frey,,,mentioned
Rhaegar-Targaryen,Rhaegar Targaryen,,Prince of Dragonstone;Ser,Rhaegar Targaryen;Silver Prince;The Dragon Prince;The Last Dragon,House Targaryen,,Valyrian,mentioned
Rhaego,Rhaego,,,Rhaego;The stallion who mounts the world,House Targaryen,,,mentioned
Rhaenys-Targaryen-(daughter-of-Rhaegar),Rhaenys Targaryen (daughter of Rhaegar),,Princess,,House Targaryen,,,mentioned
Rhea-Florent,Rhea Florent,,,,House Florent;House Hightower,,,mentioned
Rickard-Karstark,Rickard Karstark,,Lord of Karhold,,House Karstark,,Northmen,appears
Rickard-Stark,Rickard Stark,,Lord of Winterfell;Warden of the North,,House Stark,,Northmen,mentioned
Rickard-Wylde,Rickard Wylde,,,,House Wylde,,,mentioned
Rickon-Stark,Rickon Stark,,Prince of Winterfell;Heir to Winterfell,,House Stark,,Northmen,appears
Robar-Royce,Robar Royce,,Ser,Robar Royce;Robar the Red,House Royce;Rainbow Guard,,Valemen,appears
Robb-Stark,Robb Stark,Robb Stark,,Robb Stark;The Young Wolf;The King Who Lost the North;Robb the Lord;The Boy Wolf;King in the North;King of the Trident Lord of Winterfell,House Stark,House Stark,,appears
Robert-Arryn,Robert Arryn,,Lord of the Eyrie;Defender of the Vale;Warden of the East,Robert Arryn;Sweetrobin;True Warden of the East,House Arryn,,Valemen,mentioned
Robert-Baratheon,Robert Baratheon,Robert Baratheon the First of His Name,,Robert Baratheon;The Usurper;Demon of the Trident;The Whoremonger King;King of the Andals; the Rhoynar; and the First Men;Lord of the Seven Kingdoms;Protector of the Realm;Lord Paramount of the Stormlands (granted to Renly)Lord of Storm's End (granted to Renly)Ser;,House Baratheon of King's Landing,House Baratheon of King's Landing,,mentioned
Robert-Brax,Robert Brax,,Ser,,House Brax,,,mentioned
Robert-Brax-(son-of-Flement),Robert Brax (son of Flement),,,,House Brax,,,mentioned
Robert-Frey,Robert Frey,,,,House Frey,,,mentioned
Robert-Frey-(son-of-Raymund),Robert Frey (son of Raymund),,,,House Frey;The Citadel,,,mentioned
Robett-Glover,Robett Glover,,,,House Glover,,Northmen,appears
Robin-Flint,Robin Flint,,Lord of Flint's Finger,,House Flint of Widow's Watch;House Flint of Flint's Finger;;,,,appears
Robin-Ryger,Robin Ryger,,Ser;Captain of the guards at Riverrun,,House Ryger;House Tully;Night's Watch,,,appears
Rodrik-Cassel,Rodrik Cassel,,Ser;Master-at-arms of Winterfell;Castellan of Winterfell,Rodrik Cassel;Old Ser Rodrik,House Cassel;House Stark,,Northmen,appears
Rodrik-Greyjoy,Rodrik Greyjoy,,,,House Greyjoy,,Ironborn,mentioned
Rodrik-Harlaw,Rodrik Harlaw,,Lord of Harlaw;Lord of the Ten Towers;The Harlaw of Harlaw;Captain of the Sea Song,Rodrik Harlaw;The Reader,House Harlaw,,Ironborn,mentioned
Rodwell-Stark,Rodwell Stark,,Lord of Winterfell;Warden of the North,,House Stark,,Northmen,mentioned
Roland-Crakehall-(Lord),Roland Crakehall (Lord),,Lord of Crakehall,,House Crakehall,,,appears
Rolfe,Rolfe,,,,,,,appears
Ronel-Rivers,Ronel Rivers,,,,House Frey,,,mentioned
Ronnet-Connington,Ronnet Connington,,Ser;Knight of Griffin's Roost,Ronnet Connington;Red Ronnet,House Connington,,,appears
Roose-Bolton,Roose Bolton,,Lord of the Dreadfort;Warden of the North,Roose Bolton;The Leech Lord,House Bolton,,Northmen,appears
Rorge,Rorge,,,Rorge;Broken Nose;The Mad Dog of Saltpans;The Hound (II),Brave Companions,,,appears
Roslin-Frey,Roslin Frey,,,,House Frey;House Tully,,Rivermen,mentioned
Rossart,Rossart,,Grand Master;Wisdom;Lord Hand of the King,,Alchemists' Guild,,,mentioned
Rupert-Brax,Rupert Brax,,Ser,Rupert Brax;Rubert Brax,House Brax,,,mentioned
Ryam-Florent,Ryam Florent,,Ser,,House Florent,,,mentioned
Ryam-Redwyne,Ryam Redwyne,,Ser;Lord Commander of the Kingsguard;Hand of the King,,House Redwyne;Kingsguard,,Reachmen,mentioned
Rycherd-Crane,Rycherd Crane,,Ser,,House Crane,,,mentioned
Ryella-Frey,Ryella Frey,,,,House Frey,,,mentioned
Ryella-Royce,Ryella Royce,,,,House Royce;House Frey,,,mentioned
Ryger-Rivers,Ryger Rivers,,,,House Frey,,,mentioned
Rylene-Florent,Rylene Florent,,,,House Florent;House Crane,,,mentioned
Ryman-Frey,Ryman Frey,,Ser,,House Frey,,,mentioned
Rymolf,Rymolf,,,Rymolf;Rymolf Stormdrunk,House Greyjoy,,Ironborn,mentioned
Rymund-the-Rhymer,Rymund the Rhymer,,,Rymund the Rhymer;Rymund the Rhymer,,,,mentioned
Saathos,Saathos,,,Saathos;Saathos the Wise,,,,mentioned
Salladhor-Saan,Salladhor Saan,,Prince of the Narrow Sea Lord of Blackwater Bay,Salladhor Saan;Salla,House Baratheon of Dragonstone,,Lysene,appears
Sallei-Paege,Sallei Paege,,,,House Paege;House Frey,,,mentioned
Salloreon,Salloreon,,,,Antler Men,,,mentioned
Samwell-Tarly,Samwell Tarly,,,Samwell Tarly;Sam Ser Piggy; Lord of Ham; Lady Piggy ; Sam the Slayer Black Sam,Night's Watch,,Westeros,appears
Sandor-Clegane,Sandor Clegane,,,Sandor Clegane;The Hound;Dog,House Clegane;House Lannister (formerly)Kingsguard (formerly),,,appears
Sandor-Frey,Sandor Frey,,,,House Frey,,,mentioned
Sansa-Stark,Sansa Stark,,Princess,Sansa Stark;Little bird;Alayne Stone;Jonquil,House Stark;House Baelish of Harrenhal (as Alayne),,Northmen,POV
Sarra-Frey,Sarra Frey,,,,House Frey,,,mentioned
Sarya-Whent,Sarya Whent,,Lady,,House Whent;House Frey,,,mentioned
Satin,Satin,,,,Night's Watch,,,appears
Sawane-Botley,Sawane Botley,,Lord of Lordsport;Captain of Swiftfin,,House Botley,,Ironborn,mentioned
Selwyn-Tarth,Selwyn Tarth,,Lord of Evenfall Hall The Evenstar,,House Tarth,,,mentioned
Selyse-Florent,Selyse Florent,,Lady;Queen,Selyse Florent;Light of the North,House Florent;House Baratheon of Dragonstone,,,appears
Serra-Frey,Serra Frey,,,,House Frey,,,mentioned
Shae,Shae,,,,,,,appears
Shagga,Shagga,,,,Stone Crows,,Vale mountain clans,appears
Shagwell,Shagwell,,,Shagwell;Shagwell the Fool,the Brave Companions,,,appears
Shella-Whent,Shella Whent,,Lady of Harrenhal,,House Whent,,Rivermen,mentioned
Shireen-Baratheon,Shireen Baratheon,,Princess,,House Baratheon of Dragonstone,,,appears
Shirei-Frey,Shirei Frey,,,,House Frey,,,mentioned
Shyra,Shyra,,,,House Stark,,Northmen,mentioned
Shyra-Errol,Shyra Errol,,Lady of Haystack Hall,,House Errol,,,appears
Sigrin,Sigrin,,,Sigrin;Sigrin the Shipwright,House Greyjoy,,Ironborn,mentioned
Simon-Toyne,Simon Toyne,,,,House Toyne;Kingswood Brotherhood,,,mentioned
Skittrick,Skittrick,,,,House Stark,,Northmen,mentioned
Skyte,Skyte,,,,,,Ironborn,appears
Squint,Squint,,,,House Greyjoy,,,appears
Stafford-Lannister,Stafford Lannister,,Ser,Stafford Lannister;Uncle Dolt,House Lannister,,Westerman,mentioned
Stannis-Baratheon,Stannis Baratheon,Stannis Baratheon the First of His Name,,Stannis Baratheon;The King in the Narrow Sea;The King of the Painted Table;The King of Dragonstone;The King at the Wall;Azor Ahai reborn/come again;;;Master of ships (formerly)Lord of Dragonstone;Lord of Storm's End;Lord Paramount of the Stormlands;King of Westeros,House Baratheon of Dragonstone,House Baratheon of Dragonstone,,appears
Stannis-Seaworth,Stannis Seaworth,,,,House Seaworth,,,mentioned
Steffon-Baratheon,Steffon Baratheon,,Lord of Storm's End;Lord Paramount of the Stormlands,,House Baratheon,,,mentioned
Steffon-Frey,Steffon Frey,,,Steffon Frey;Steffon the Sweet,House Frey,,,mentioned
Steffon-Seaworth,Steffon Seaworth,,,,House Seaworth,,,mentioned
Steffon-Varner,Steffon Varner,,Lord,,House Varner,,,appears
Stevron-Frey,Stevron Frey,,Ser,,House Frey,,,mentioned
Stonesnake,Stonesnake,,,,Night's Watch,,,appears
Stygg,Stygg,,,,House Greyjoy,,,appears
Sybassion,Sybassion,,,Sybassion;Blind Sybassion; the Eater of Eyes,,,Qarth,mentioned
Sybelle-Glover,Sybelle Glover,,Lady of Deepwood Motte,,House Locke;House Glover,,Northmen,mentioned
Sylas,Sylas,,,Sylas;Sylas Sourmouth,House Greyjoy,,,mentioned
Sylwa-Paege,Sylwa Paege,,,,House Paege;House Frey,,,mentioned
Symeon-Star-Eyes,Symeon Star-Eyes,,,,,,,mentioned
Symon-Silver-Tongue,Symon Silver Tongue,,,Symon Silver Tongue;Symon Silver Tongue,,,,appears
Symond-Frey,Symond Frey,,,,House Frey,,,mentioned
Syrio-Forel,Syrio Forel,,First Sword to the Sealord of Braavos Water Dancer,,House Stark,,Braavosi,mentioned
Tallad,Tallad,,Ser,Tallad;Tallad the Tall,House Baratheon of King's Landing,,,appears
Tanda-Stokeworth,Tanda Stokeworth,,Lady of Stokeworth,,House Stokeworth,,,appears
Tanton-Fossoway,Tanton Fossoway,,Ser,,House Fossoway of Cider Hall,,,appears
Tarber,Tarber,,,,,,,mentioned
Theon-Greyjoy,Theon Greyjoy,,Prince of Winterfell;Captain of Sea Bitch;Lord of the Iron Islands (by law of the green lands),Theon Greyjoy;Prince of Fools;Theon Turncloakthe squid prince;Reek;Theon Kinslayer,House Greyjoy,,Ironmen,POV
Theon-Stark,Theon Stark,,,Theon Stark;The Hungry Wolf;King of Winter,House Stark,House Stark,Northmen,mentioned
Thoren-Smallwood,Thoren Smallwood,,First Ranger (self-styled),,Night's Watch,,,appears
Thoros-of-Myr,Thoros of Myr,,,Thoros of Myr;The red wizard;The Ember,Brotherhood without banners,,Myr,mentioned
Tickler,Tickler,,,Tickler;the Tickler,House Clegane,,,appears
Timett,Timett,,red hand,Timett;Timett One-Eye,Burned Men,,Vale mountain clans,appears
Timett-(father),Timett (father),,,,Burned Men,,Vale mountain clans,mentioned
Timon,Timon,,Ser,Timon;Timon the Scrapesword,,,,appears
Tion-Frey,Tion Frey,,,,House Frey House Lannister,,,mentioned
Tobbot,Tobbot,,,,House Clegane,,,mentioned
Tobho-Mott,Tobho Mott,,,,,,Qohor,mentioned
Todder,Todder,,,Todder;Toad,Night's Watch,,,mentioned
Todric,Todric,,,,,,,appears
Tom;Too,Tom;Too,,,,House Stark,,Northmen,mentioned
Tomard,Tomard,,,Tomard;Fat Tom,House Stark,,northmen,mentioned
Tommen-Baratheon,Tommen Baratheon,Tommen Baratheon the First of His Name,,Tommen Baratheon;The Boy King;;King of the Andals; the Rhoynar; and the First Men;Lord of the Seven Kingdoms,,,,appears
Torrhen-Karstark,Torrhen Karstark,,,Torrhen Karstark;Torr,House Karstark,,Northmen,mentioned
Torrhen-Stark,Torrhen Stark,Torrhen Stark,,Torrhen Stark;The King Who Knelt;King in the North (former)Lord of Winterfell;Warden of the North,House Stark,House Stark,Northmen,mentioned
Tothmure,Tothmure,,Maester,,,,,mentioned
Tregar-Ormollen,Tregar Ormollen,,,,,,Lyseni,mentioned
Trystane-Martell,Trystane Martell,,Prince,,House Martell,,Dornish,mentioned
Tuffleberry,Tuffleberry,,,,,,,appears
Turnip,Turnip,,,,House Stark,,northmen,mentioned
Tyana-Wylde,Tyana Wylde,,,,House Wylde;House Frey,,,mentioned
Tygett-Lannister,Tygett Lannister,,Ser,Tygett Lannister;Tyg,House Lannister,,,mentioned
Tymor,Tymor,,,,House Greyjoy,,,appears
Tyrek-Lannister,Tyrek Lannister,,,Tyrek Lannister;&quot;Wet Nurse&quot;,House Lannister,,,mentioned
Tyrion-Lannister,Tyrion Lannister,,Acting Hand of the King (former)Master of coin (former)Lord of Casterly Rock (claimant),Tyrion Lannister;The Imp;Halfman;The boyman;Giant of Lannister;Lord Tywin's Doom;Lord Tywin's Bane;Yollo;Hugor Hill;No-Nose;Freak;Dwarf,House Lannister;Second Sons,,,POV
Tysane-Frey,Tysane Frey,,,,House Frey,,,mentioned
Tysha,Tysha,,,Tysha;Lady Tysha of House Silverfist,,,,mentioned
Tyta-Frey,Tyta Frey,,,Tyta Frey;Tyta the Maid,House Frey,,,mentioned
Tytos-Blackwood,Tytos Blackwood,,Lord of Raventree Hall,,House Blackwood,,,mentioned
Tytos-Brax,Tytos Brax,,Ser;Lord of Hornvale,,House Brax,,,appears
Tytos-Frey,Tytos Frey,,Ser,,House Frey,,,mentioned
Tywin-Frey,Tywin Frey,,Ser,Tywin Frey;Ty,House Frey;House Frey of Riverrun,,,mentioned
Tywin-Lannister,Tywin Lannister,,Lord of Casterly Rock;Shield of Lannisport;Warden of the West;Hand of the King;Savior of the City (of King's Landing),Tywin Lannister;The Lion of Lannister;The Old Lion;The Great Lion of the Rock,House Lannister,,,appears
Ulf-the-Ill,Ulf the Ill,,,Ulf the Ill;Ulf the Ill,House Greyjoy,,Ironborn,appears
Uller,Uller,,,,House Greyjoy,,Ironborn,appears
Urreg,Urreg,,,,,,,appears
Urrathon,Urrathon,,,Urrathon;Urrathon Night-Walker,,,Qartheen,mentioned
Urzen,Urzen,,,,House Greyjoy,,Ironborn,mentioned
Utherydes-Wayn,Utherydes Wayn,,Steward,,House Wayn;House Tully,,,appears
Utt,Utt,,Septon,,Brave Companions;Faith of the Seven (expelled),,,appears
Vardis-Egen,Vardis Egen,,Ser;Captain of the guards,,House Egen;House Arryn,,Valemen,mentioned
Vargo-Hoat,Vargo Hoat,,Lord of Harrenhal,Vargo Hoat;The Goat Goat of Harrenhal The Crippler The Qohorik,Brave Companions,,Qohori,appears
Varys,Varys,,Master of Whisperers;Undergaoler (as Rugen),Varys;Lord Varys;The Spider;The Eunuch;Rugen,,,,appears
Vayon-Poole,Vayon Poole,,Steward of Winterfell,,House Poole,,,mentioned
Vickon-Greyjoy,Vickon Greyjoy,,Lord of the Iron Islands;Lord Reaper of Pyke,,House Greyjoy,,,mentioned
Victarion-Greyjoy,Victarion Greyjoy,,Lord Captain of the Iron Fleet;Master of the Iron Victory,Victarion Greyjoy;The Iron Captain,House Greyjoy,,Ironborn,appears
Visenya-Targaryen,Visenya Targaryen,,Queen;Dowager Queen,,House Targaryen,,Valyrian,mentioned
Viserys-Targaryen,Viserys Targaryen,,King of the Andals; the Rhoynar and the First Men; Lord of the Seven Kingdoms and Protector of the Realm,Viserys Targaryen;The Beggar King;Khal Rhae Mhar (The Sorefoot King)Khal Rhaggat (The Cart King),House Targaryen,,Valyrian,mentioned
Vortimer-Crane,Vortimer Crane,,Ser;Master-at-arms at Highgarden,,House Crane,,,mentioned
Vylarr,Vylarr,,Captain of the guard,,House Lannister,,,appears
Vyman,Vyman,,Maester,,,,,appears
Walda-Frey-(daughter-of-Edwyn),Walda Frey (daughter of Edwyn),,,,House Frey,,,mentioned
Walda-Frey-(daughter-of-Lothar),Walda Frey (daughter of Lothar),,,,House Frey,,,mentioned
Walda-Frey-(daughter-of-Walton),Walda Frey (daughter of Walton),,,Walda Frey (daughter of Walton);Fair Walda,House Frey,,,mentioned
Walda-Frey-(daughter-of-Merrett),Walda Frey (daughter of Merrett),,,Walda Frey (daughter of Merrett);Fat Walda;Walda Bolton;,House Frey;House Bolton,,,mentioned
Walda-Frey-(daughter-of-Rhaegar),Walda Frey (daughter of Rhaegar),,,Walda Frey (daughter of Rhaegar);White Walda,House Frey,,,mentioned
Walda-Rivers,Walda Rivers,,,,House Frey,,,mentioned
Walder-Brax,Walder Brax,,,,House Brax,,,mentioned
Walder-Frey-(son-of-Jammos),Walder Frey (son of Jammos),,,Walder Frey (son of Jammos);Big Walder,House Frey,,,appears
Walder-Frey-(son-of-Ryman),Walder Frey (son of Ryman),,,Walder Frey (son of Ryman);Black Walder,House Frey,,Rivermen,mentioned
Walder-Frey-(son-of-Merrett),Walder Frey (son of Merrett),,,Walder Frey (son of Merrett);Little Walder,House Frey,,,appears
Walder-Frey-(son-of-Emmon),Walder Frey (son of Emmon),,,Walder Frey (son of Emmon);Red Walder,House Frey of Riverrun,,,mentioned
Walder-Frey,Walder Frey,,Lord of the Crossing,Walder Frey;The Late Lord Frey;Old Frey,House Frey,,Rivermen,mentioned
Walder-Goodbrook,Walder Goodbrook,,,,House Goodbrook,,,mentioned
Walder-Haigh,Walder Haigh,,,,House Haigh,,,mentioned
Walder-Rivers,Walder Rivers,,Ser,Walder Rivers;Bastard Walder,House Frey,,Rivermen,mentioned
Walder-Vance,Walder Vance,,,,House Vance,,,mentioned
Waldon-Wynch,Waldon Wynch,,Lord of Iron Holt,,House Wynch,,Ironborn,mentioned
Walton-Frey,Walton Frey,,,,House Frey,,,mentioned
Walton-Stark,Walton Stark,,King in the North;Lord of Winterfell,Walton Stark;Walton the Moon King,House Stark,,,mentioned
Walton,Walton,,,Walton;Steelshanks Walton,House Bolton,,northmen,appears
Waltyr-Frey,Waltyr Frey,,,Waltyr Frey;Tyr,House Frey,,,mentioned
Wat-(Whitesmile),Wat (Whitesmile),,,Wat (Whitesmile);Whitesmile Wat,House Lannister,,,mentioned
Waymar-Royce,Waymar Royce,,Ser,,House Royce;Night's Watch,,Valemen,mentioned
Weasel,Weasel,,,,,,,appears
Weeper,Weeper,,,Weeper;The Weeping Man,,,Free folk,mentioned
Weese,Weese,,,,House Whent;House Lannister,,,appears
Wendamyr,Wendamyr,,Maester,,House Greyjoy,,,mentioned
Wendel-Frey,Wendel Frey,,,,House Frey,,,mentioned
Wendel-Manderly,Wendel Manderly,,Ser,,House Manderly,,,appears
Wendello-Qar-Deeth,Wendello Qar Deeth,,,,,,Qartheen,mentioned
Werlag,Werlag,,,,House Greyjoy,,Ironborn,appears
Wex-Pyke,Wex Pyke,,,,House Botley,,Ironborn,appears
Whalen-Frey,Whalen Frey,,Ser,,House Frey,,,mentioned
Will,Will,,,,Night's Watch;,,,mentioned
Willamen-Frey,Willamen Frey,,Maester,,,,,mentioned
Willam-Stark,Willam Stark,,Lord of Winterfell;Warden of the North,,House Stark,,Northmen,mentioned
Willas-Tyrell,Willas Tyrell,,,,House Tyrell,,,mentioned
Willem-Darry,Willem Darry,,Ser Master-at-arms at the Red Keep,,House Darry;House Targaryen,,,mentioned
Willem-Frey,Willem Frey,,,,House Frey;House Frey of Riverrun,,,mentioned
Willem-Lannister,Willem Lannister,,,,House Lannister,,,mentioned
William-Mooton,William Mooton,,Lord of Maidenpool,,House Mooton,,Rivermen,mentioned
Willit,Willit,,,,House Swyft,,,mentioned
Woth,Woth,,,,,,,appears
Wylis-Manderly,Wylis Manderly,,Ser,,House Manderly,,,appears
Wyman-Manderly,Wyman Manderly,,Lord of White Harbor;Warden of the White Knife;Shield of the Faith;Defender of the Dispossessed;Lord Marshal of the Mander;Knight of the Order of the Green Hand,Wyman Manderly;Lord Lamprey;Lord Too-Fat-to-Sit-a-Horse;Lord Pig;Lord Lard,House Manderly,,,appears
Wynafrei-Whent,Wynafrei Whent,,,,House Whent,,,mentioned
Xaro-Xhoan-Daxos,Xaro Xhoan Daxos,,,,the Thirteen,,Qartheen,appears
Ygritte,Ygritte,,,,Mance Rayder,,Wildling,appears
Yohn-Royce,Yohn Royce,,Lord of Runestone,Yohn Royce;Bronze Yohn,House Royce;Lords Declarant,,Valemen,mentioned
Yoren,Yoren,,,,Night's Watch,,Westeros,appears
Zachery-Frey,Zachery Frey,,,,House Frey,,,mentioned
Zhoe-Blanetree,Zhoe Blanetree,,,,House Blanetree,,,mentioned
Zia-Frey,Zia Frey,,,,House Frey,,,mentioned
