char 1, char2, index, text
Boros-Blount (Ser-Boros), Preston-Greenfield (Ser-Preston), 996321, "and backed away respectfully. Lord-Renly glanced warily at Ser-Boros on the far end of the span; at Ser-Preston"
Renly-Baratheon (Lord-Renly), Preston-Greenfield (Ser-Preston), 996321, "and backed away respectfully. Lord-Renly glanced warily at Ser-Boros on the far end of the span; at Ser-Preston"
Renly-Baratheon (Renly), Boros-Blount (Ser-Boros), 996754, "with a hundred swords; my lord?"  "Strike! Now; while the castle sleeps." Renly looked back at Ser-Boros"
Boros-Blount (Ser-Boros), Joffrey-Baratheon (Joffrey), 996825, "Renly looked back at Ser-Boros again and dropped his voice to an urgent whisper. "We must get Joffrey"
Robert-Baratheon (the-king), Myrcella (Myrcella), 996956, "take him in hand. Protector or no; the man who holds the-king holds the-kingdom. We should seize Myrcella"
Myrcella (Myrcella), Tommen (Tommen), 996967, "in hand. Protector or no; the man who holds the-king holds the-kingdom. We should seize Myrcella and Tommen"
Robert-Baratheon (the-king), Tommen (Tommen), 996967, "in hand. Protector or no; the man who holds the-king holds the-kingdom. We should seize Myrcella and Tommen"
Myrcella (Myrcella), Cersei-Lannister (Cersei), 997010, "holds the-king holds the-kingdom. We should seize Myrcella and Tommen as well. Once we have her children; Cersei"
Tommen (Tommen), Cersei-Lannister (Cersei), 997010, "holds the-king holds the-kingdom. We should seize Myrcella and Tommen as well. Once we have her children; Cersei"
Joffrey-Baratheon (Joffrey), Eddard-Stark (Ned), 997116, "dare oppose us. The council will confirm you as Lord Protector and make Joffrey your ward."  Ned"
Eddard-Stark (Ned), Robert-Baratheon (Robert), 997145, "council will confirm you as Lord Protector and make Joffrey your ward."  Ned regarded him coldly. "Robert"
Joffrey-Baratheon (Joffrey), Robert-Baratheon (Robert), 997145, "council will confirm you as Lord Protector and make Joffrey your ward."  Ned regarded him coldly. "Robert"
Renly-Baratheon (Lord-Renly), Cersei-Lannister (Cersei), 997507, "their beds."  Lord-Renly took a step back; taut as a bowstring. "Every moment you delay gives Cersei"
Cersei-Lannister (Cersei), Robert-Baratheon (Robert), 997553, "taut as a bowstring. "Every moment you delay gives Cersei another moment to prepare. By the time Robert"
Robert-Baratheon (Robert), Renly-Baratheon (Renly), 997682, "us."  "Then we should pray that Robert does not die."  "Small chance of that;" said Renly"
Cersei-Lannister (Cersei), Renly-Baratheon (Renly), 998340, "and yet � if Cersei elected to fight rather than flee; he might well have need of Renly"
Renly-Baratheon (Renly), Petyr-Baelish (Littlefinger), 998396, "than flee; he might well have need of Renly hundred swords; and more besides.  "I want Littlefinger"
Petyr-Baelish (Littlefinger), Cayn (Cayn), 998411, "might well have need of Renly hundred swords; and more besides.  "I want Littlefinger;" he told Cayn"
Renly-Baratheon (Renly), Cayn (Cayn), 998411, "might well have need of Renly hundred swords; and more besides.  "I want Littlefinger;" he told Cayn"
Cayn (Cayn), Eddard-Stark (Ned), 998623, "find him. Bring him to me before break of day." Cayn bowed and took his leave; and Ned"
Cayn (Cayn), Tom (Tomard), 998640, "him to me before break of day." Cayn bowed and took his leave; and Ned turned to Tomard"
Eddard-Stark (Ned), Tom (Tomard), 998640, "him to me before break of day." Cayn bowed and took his leave; and Ned turned to Tomard"
Stannis-Baratheon (Lord-Stannis), Tom (Tomard), 999617, "his guard; nor his lady wife; but only Lord-Stannis himself."  "As you command; mlord."  When Tomard"
Stannis-Baratheon (Lord-Stannis), Eddard-Stark (Lord-Eddard-Stark), 999649, "lady wife; but only Lord-Stannis himself."  "As you command; mlord."  When Tomard had left him; Lord-Eddard-Stark"
Tom (Tomard), Eddard-Stark (Lord-Eddard-Stark), 999649, "lady wife; but only Lord-Stannis himself."  "As you command; mlord."  When Tomard had left him; Lord-Eddard-Stark"
Robert-Baratheon (Robert-Baratheon), Eddard-Stark (Eddard-Stark), 999981, "life of Robert-Baratheon; who had been more than a brother to him. Men would whisper afterward that Eddard-Stark"
Robert-Baratheon (Robert), Eddard-Stark (Ned), 1000172, "better; and that Robert would learn the truth of it in the land beyond the grave.  Ned"
Eddard-Stark (Ned), Robert-Baratheon (the-king), 1000190, "Robert would learn the truth of it in the land beyond the grave.  Ned took out the-king"
Tywin-Lannister (Lord-Tywin), Jaime-Lannister (Ser-Jaime), 1000779, "seemed to writhe and twist on the paper as his hand trailed to a stop. Lord-Tywin and Ser-Jaime"
Stannis-Baratheon (Lord-Stannis), Jon-Arryn (JonArryn), 1000915, "disgrace meekly; they would fight rather than flee. No doubt Lord-Stannis was wary; after the murder of JonArryn"
Bran-Stark (Bran), Robb-Stark (Robb), 1001530, "wan smile to his face. He wanted to hear Bran laughter once more; to go hawking with Robb"
Bran-Stark (Bran), Rickon-Stark (Rickon), 1001547, "his face. He wanted to hear Bran laughter once more; to go hawking with Robb; to watch Rickon"
Robb-Stark (Robb), Rickon-Stark (Rickon), 1001547, "his face. He wanted to hear Bran laughter once more; to go hawking with Robb; to watch Rickon"
Catelyn-Stark (Catelyn), Cayn (Cayn), 1001675, "a dreamless sleep in his own bed with his arms wrapped tight around his lady; Catelyn.  Cayn"
Cayn (Cayn), Desmond (Desmond), 1001759, "Catelyn.  Cayn returned as he was pressing the direwolf seal down into the soft white wax. Desmond"
Desmond (Desmond), Petyr-Baelish (Littlefinger), 1001803, "pressing the direwolf seal down into the soft white wax. Desmond was with him; and between them Littlefinger"
Desmond (Desmond), Eddard-Stark (Ned), 1001808, "the direwolf seal down into the soft white wax. Desmond was with him; and between them Littlefinger. Ned"
Petyr-Baelish (Littlefinger), Eddard-Stark (Ned), 1001808, "the direwolf seal down into the soft white wax. Desmond was with him; and between them Littlefinger. Ned"
Eddard-Stark (Ned), Petyr-Baelish (Lord-Petyr), 1001859, "Desmond was with him; and between them Littlefinger. Ned thanked his guards and sent them away.  Lord-Petyr"
Eddard-Stark (Ned), Robert-Baratheon (The-king), 1002054, "with mockingbirds. "I suppose congratulations are in order;" he said as he seated himself.  Ned scowled. "The-king"
Eddard-Stark (Ned), Petyr-Baelish (Littlefinger), 1002111, "as he seated himself.  Ned scowled. "The-king lies wounded and near to death."  "I know;" Littlefinger"
Robert-Baratheon (The-king), Petyr-Baelish (Littlefinger), 1002111, "as he seated himself.  Ned scowled. "The-king lies wounded and near to death."  "I know;" Littlefinger"
Petyr-Baelish (Littlefinger), Robert-Baratheon (Robert), 1002142, "scowled. "The-king lies wounded and near to death."  "I know;" Littlefinger said. "I also know that Robert"
Petyr-Baelish (Littlefinger), Eddard-Stark (Ned), 1002186, ""I know;" Littlefinger said. "I also know that Robert has named you Protector of the Realm."  Ned"
Robert-Baratheon (Robert), Eddard-Stark (Ned), 1002186, ""I know;" Littlefinger said. "I also know that Robert has named you Protector of the Realm."  Ned"
Eddard-Stark (Ned), Robert-Baratheon (the-king), 1002211, ""I also know that Robert has named you Protector of the Realm."  Ned eyes flicked to the-king"
Varys (Varys), Petyr-Baelish (Littlefinger), 1002340, "its seal unbroken. "And how is it you know that; my lord?"  "Varys hinted as much;" Littlefinger"
Petyr-Baelish (Littlefinger), Eddard-Stark (Ned), 1002385, "that; my lord?"  "Varys hinted as much;" Littlefinger said; "and you have just confirmed it."  Ned"
Varys (Varys), Eddard-Stark (Ned), 1002385, "that; my lord?"  "Varys hinted as much;" Littlefinger said; "and you have just confirmed it."  Ned"
Eddard-Stark (Ned), Varys (Varys), 1002421, "as much;" Littlefinger said; "and you have just confirmed it."  Ned mouth twisted in anger. "Damn Varys"
Petyr-Baelish (Littlefinger), Varys (Varys), 1002421, "as much;" Littlefinger said; "and you have just confirmed it."  Ned mouth twisted in anger. "Damn Varys"
Eddard-Stark (Ned), Catelyn-Stark (Catelyn), 1002451, "you have just confirmed it."  Ned mouth twisted in anger. "Damn Varys and his little birds. Catelyn"
Varys (Varys), Catelyn-Stark (Catelyn), 1002451, "you have just confirmed it."  Ned mouth twisted in anger. "Damn Varys and his little birds. Catelyn"
Varys (eunuch), Eddard-Stark (Ned), 1002669, "you did not drag me here in the black of night to discuss the eunuch."  "No;" Ned"
Eddard-Stark (Ned), Jon-Arryn (JonArryn), 1002707, "in the black of night to discuss the eunuch."  "No;" Ned admitted. "I know the secret JonArryn"
Varys (eunuch), Jon-Arryn (JonArryn), 1002707, "in the black of night to discuss the eunuch."  "No;" Ned admitted. "I know the secret JonArryn"
Eddard-Stark (Ned), Robert-Baratheon (Robert), 1002739, "to discuss the eunuch."  "No;" Ned admitted. "I know the secret JonArryn was murdered to protect. Robert"
Jon-Arryn (JonArryn), Robert-Baratheon (Robert), 1002739, "to discuss the eunuch."  "No;" Ned admitted. "I know the secret JonArryn was murdered to protect. Robert"
Varys (eunuch), Robert-Baratheon (Robert), 1002739, "to discuss the eunuch."  "No;" Ned admitted. "I know the secret JonArryn was murdered to protect. Robert"
Jon-Arryn (JonArryn), Joffrey-Baratheon (Joffrey), 1002786, ""I know the secret JonArryn was murdered to protect. Robert will leave no trueborn son behind him. Joffrey"
Robert-Baratheon (Robert), Joffrey-Baratheon (Joffrey), 1002786, ""I know the secret JonArryn was murdered to protect. Robert will leave no trueborn son behind him. Joffrey"
Joffrey-Baratheon (Joffrey), Tommen (Tommen), 1002797, "the secret JonArryn was murdered to protect. Robert will leave no trueborn son behind him. Joffrey and Tommen"
Jon-Arryn (JonArryn), Tommen (Tommen), 1002797, "the secret JonArryn was murdered to protect. Robert will leave no trueborn son behind him. Joffrey and Tommen"
Robert-Baratheon (Robert), Tommen (Tommen), 1002797, "the secret JonArryn was murdered to protect. Robert will leave no trueborn son behind him. Joffrey and Tommen"
Joffrey-Baratheon (Joffrey), Jaime-Lannister (Jaime-Lannister), 1002817, "JonArryn was murdered to protect. Robert will leave no trueborn son behind him. Joffrey and Tommen are Jaime-Lannister"
Robert-Baratheon (Robert), Jaime-Lannister (Jaime-Lannister), 1002817, "JonArryn was murdered to protect. Robert will leave no trueborn son behind him. Joffrey and Tommen are Jaime-Lannister"
Tommen (Tommen), Jaime-Lannister (Jaime-Lannister), 1002817, "JonArryn was murdered to protect. Robert will leave no trueborn son behind him. Joffrey and Tommen are Jaime-Lannister"
Jaime-Lannister (Jaime-Lannister), Cersei-Lannister (the-queen), 1002871, "no trueborn son behind him. Joffrey and Tommen are Jaime-Lannister bastards; born of his incestuous union with the-queen"
Joffrey-Baratheon (Joffrey), Cersei-Lannister (the-queen), 1002871, "no trueborn son behind him. Joffrey and Tommen are Jaime-Lannister bastards; born of his incestuous union with the-queen"
Tommen (Tommen), Cersei-Lannister (the-queen), 1002871, "no trueborn son behind him. Joffrey and Tommen are Jaime-Lannister bastards; born of his incestuous union with the-queen"
Cersei-Lannister (the-queen), Petyr-Baelish (Littlefinger), 1002887, "son behind him. Joffrey and Tommen are Jaime-Lannister bastards; born of his incestuous union with the-queen."  Littlefinger"
Jaime-Lannister (Jaime-Lannister), Petyr-Baelish (Littlefinger), 1002887, "son behind him. Joffrey and Tommen are Jaime-Lannister bastards; born of his incestuous union with the-queen."  Littlefinger"
Joffrey-Baratheon (Joffrey), Petyr-Baelish (Littlefinger), 1002887, "son behind him. Joffrey and Tommen are Jaime-Lannister bastards; born of his incestuous union with the-queen."  Littlefinger"
Tommen (Tommen), Petyr-Baelish (Littlefinger), 1002887, "son behind him. Joffrey and Tommen are Jaime-Lannister bastards; born of his incestuous union with the-queen."  Littlefinger"
Robert-Baratheon (the-king), Stannis-Baratheon (Lord-Stannis), 1003078, "girl as well? No doubt. So when the-king dies �"  "The throne by rights passes to Lord-Stannis"
Stannis-Baratheon (Lord-Stannis), Robert-Baratheon (Robert), 1003099, "doubt. So when the-king dies �"  "The throne by rights passes to Lord-Stannis; the elder of Robert"
Robert-Baratheon (Robert), Petyr-Baelish (Lord-Petyr), 1003126, "dies �"  "The throne by rights passes to Lord-Stannis; the elder of Robert two brothers."  Lord-Petyr"
Stannis-Baratheon (Lord-Stannis), Petyr-Baelish (Lord-Petyr), 1003126, "dies �"  "The throne by rights passes to Lord-Stannis; the elder of Robert two brothers."  Lord-Petyr"
Stannis-Baratheon (Stannis), Joffrey-Baratheon (Joffrey), 1003399, "change that."  "Stannis cannot take the throne without your help. If youre wise; youll make certain Joffrey"
Joffrey-Baratheon (Joffrey), Eddard-Stark (Ned), 1003415, ""Stannis cannot take the throne without your help. If youre wise; youll make certain Joffrey succeeds."  Ned"
Petyr-Baelish (Littlefinger), Stannis-Baratheon (Stannis), 1003549, ""Have you no shred of honor?"  "Oh; a shred; surely;" Littlefinger replied negligently. "Hear me out. Stannis"
Stannis-Baratheon (Stannis), Cersei-Lannister (Cersei), 1003889, "you for it. And his ascent will mean war. Stannis cannot rest easy on the throne until Cersei"
Cersei-Lannister (Cersei), Tywin-Lannister (Lord-Tywin), 1003940, "Stannis cannot rest easy on the throne until Cersei and her bastards are dead. Do you think Lord-Tywin"
Robert-Baratheon (Robert), Aerys-Targaryen (King-Aerys), 1004102, "Casterly Rock will rise; and not alone. Robert found it in him to pardon men who served King-Aerys"
Aerys-Targaryen (King-Aerys), Stannis-Baratheon (Stannis), 1004143, "found it in him to pardon men who served King-Aerys; so long as they did him fealty. Stannis"
Balon-Greyjoy (Balon-Greyjoy), Stannis-Baratheon (Stannis), 1004373, "who fought beneath the dragon banner or rose with Balon-Greyjoy will have good cause to fear. Seat Stannis"
Joffrey-Baratheon (Joffrey), Robert-Baratheon (Robert), 1004509, "will bleed.  "Now look at the other side of the coin. Joffrey is but twelve; and Robert"
Joffrey-Baratheon (Joffrey), Eddard-Stark (HandoftheKing), 1004566, "the coin. Joffrey is but twelve; and Robert gave you the regency; my lord. You are the HandoftheKing"
Robert-Baratheon (Robert), Eddard-Stark (HandoftheKing), 1004566, "the coin. Joffrey is but twelve; and Robert gave you the regency; my lord. You are the HandoftheKing"
Tyrion-Lannister (Imp), Joffrey-Baratheon (Joffrey), 1004734, "do is reach out and take it. Make your peace with the Lannisters. Release the Imp. Wed Joffrey"
Joffrey-Baratheon (Joffrey), Sansa-Stark (Sansa), 1004748, "out and take it. Make your peace with the Lannisters. Release the Imp. Wed Joffrey to your Sansa"
Tyrion-Lannister (Imp), Sansa-Stark (Sansa), 1004748, "out and take it. Make your peace with the Lannisters. Release the Imp. Wed Joffrey to your Sansa"
Joffrey-Baratheon (Joffrey), Tommen (Prince-Tommen), 1004788, "peace with the Lannisters. Release the Imp. Wed Joffrey to your Sansa. Wed your younger girl to Prince-Tommen"
Sansa-Stark (Sansa), Tommen (Prince-Tommen), 1004788, "peace with the Lannisters. Release the Imp. Wed Joffrey to your Sansa. Wed your younger girl to Prince-Tommen"
Tyrion-Lannister (Imp), Tommen (Prince-Tommen), 1004788, "peace with the Lannisters. Release the Imp. Wed Joffrey to your Sansa. Wed your younger girl to Prince-Tommen"
Joffrey-Baratheon (Joffrey), Myrcella (Myrcella), 1004815, "the Imp. Wed Joffrey to your Sansa. Wed your younger girl to Prince-Tommen; and your heir to Myrcella"
Sansa-Stark (Sansa), Myrcella (Myrcella), 1004815, "the Imp. Wed Joffrey to your Sansa. Wed your younger girl to Prince-Tommen; and your heir to Myrcella"
Tommen (Prince-Tommen), Myrcella (Myrcella), 1004815, "the Imp. Wed Joffrey to your Sansa. Wed your younger girl to Prince-Tommen; and your heir to Myrcella"
Myrcella (Myrcella), Joffrey-Baratheon (Joffrey), 1004853, "Wed your younger girl to Prince-Tommen; and your heir to Myrcella. It will be four years before Joffrey"
Tommen (Prince-Tommen), Joffrey-Baratheon (Joffrey), 1004853, "Wed your younger girl to Prince-Tommen; and your heir to Myrcella. It will be four years before Joffrey"
Stannis-Baratheon (Lord-Stannis), Joffrey-Baratheon (Joffrey), 1005037, "four years is a good long while; my lord. Long enough to dispose of Lord-Stannis. Then; should Joffrey"
Joffrey-Baratheon (Joffrey), Renly-Baratheon (Lord-Renly), 1005107, "to dispose of Lord-Stannis. Then; should Joffrey prove troublesome; we can reveal his little secret and put Lord-Renly"
Stannis-Baratheon (Lord-Stannis), Renly-Baratheon (Lord-Renly), 1005107, "to dispose of Lord-Stannis. Then; should Joffrey prove troublesome; we can reveal his little secret and put Lord-Renly"
Renly-Baratheon (Lord-Renly), Eddard-Stark (Ned), 1005134, "Joffrey prove troublesome; we can reveal his little secret and put Lord-Renly on the throne."  "We?" Ned"
Eddard-Stark (Ned), Petyr-Baelish (Littlefinger), 1005158, "we can reveal his little secret and put Lord-Renly on the throne."  "We?" Ned repeated.  Littlefinger"
Renly-Baratheon (Lord-Renly), Petyr-Baelish (Littlefinger), 1005158, "we can reveal his little secret and put Lord-Renly on the throne."  "We?" Ned repeated.  Littlefinger"
Eddard-Stark (Ned), Petyr-Baelish (Lord-Baelish), 1005304, "your burdens. I assure you; my price would be modest."  "Your price." Ned voice was ice. "Lord-Baelish"
Petyr-Baelish (Lord-Baelish), Eddard-Stark (Ned), 1005374, "voice was ice. "Lord-Baelish; what you suggest is treason."  "Only if we lose."  "You forget;" Ned"
Eddard-Stark (Ned), Jon-Arryn (JonArryn), 1005405, "you suggest is treason."  "Only if we lose."  "You forget;" Ned told him. "You forget JonArryn"
Eddard-Stark (Ned), Jory-Cassel (Jory-Cassel), 1005429, "treason."  "Only if we lose."  "You forget;" Ned told him. "You forget JonArryn. You forget Jory-Cassel"
Jon-Arryn (JonArryn), Jory-Cassel (Jory-Cassel), 1005429, "treason."  "Only if we lose."  "You forget;" Ned told him. "You forget JonArryn. You forget Jory-Cassel"
Eddard-Stark (Ned), Catelyn-Stark (Catelyn), 1006186, "� wisdom;" Ned said with distaste. "I called you here to ask for the help you promised Catelyn"
Catelyn-Stark (Catelyn), Robert-Baratheon (Robert), 1006233, "to ask for the help you promised Catelyn. This is a perilous hour for all of us. Robert"
Robert-Baratheon (Robert), Joffrey-Baratheon (Joffrey), 1006308, "all of us. Robert has named me Protector; true enough; but in the eyes of the world; Joffrey"
Joffrey-Baratheon (Joffrey), Cersei-Lannister (The-queen), 1006345, "Protector; true enough; but in the eyes of the world; Joffrey is still his son and heir. The-queen"
Renly-Baratheon (Lord-Renly), Yohn-Royce (Bronze-Yohn-Royce), 1006804, "table; turning it slowly with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce"
Renly-Baratheon (Lord-Renly), Balon-Swann (Balon-Swann), 1006821, "it slowly with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann"
Yohn-Royce (Bronze-Yohn-Royce), Balon-Swann (Balon-Swann), 1006821, "it slowly with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann"
Balon-Swann (Balon-Swann), Loras-Tyrell (Ser-Loras), 1006832, "slowly with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann; Ser-Loras"
Renly-Baratheon (Lord-Renly), Loras-Tyrell (Ser-Loras), 1006832, "slowly with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann; Ser-Loras"
Yohn-Royce (Bronze-Yohn-Royce), Loras-Tyrell (Ser-Loras), 1006832, "slowly with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann; Ser-Loras"
Balon-Swann (Balon-Swann), Tanda (Lady-Tanda), 1006844, "with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann; Ser-Loras; Lady-Tanda"
Loras-Tyrell (Ser-Loras), Tanda (Lady-Tanda), 1006844, "with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann; Ser-Loras; Lady-Tanda"
Renly-Baratheon (Lord-Renly), Tanda (Lady-Tanda), 1006844, "with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann; Ser-Loras; Lady-Tanda"
Yohn-Royce (Bronze-Yohn-Royce), Tanda (Lady-Tanda), 1006844, "with a finger. "There is small love lost between Lord-Renly and the Lannisters. Bronze-Yohn-Royce; Ser Balon-Swann; Ser-Loras; Lady-Tanda"
Robert-Baratheon (the-king), Cersei-Lannister (the-queen), 1007258, "two thousand strong; sworn to defend the castle; the city; and the-king peace."  "Ah; but when the-queen"
Cersei-Lannister (the-queen), Eddard-Stark (Hand), 1007290, "the castle; the city; and the-king peace."  "Ah; but when the-queen proclaims one king and the Hand"
Robert-Baratheon (the-king), Eddard-Stark (Hand), 1007290, "the castle; the city; and the-king peace."  "Ah; but when the-queen proclaims one king and the Hand"
Cersei-Lannister (the-queen), Petyr-Baelish (Lord-Petyr), 1007340, " "Ah; but when the-queen proclaims one king and the Hand another; whose peace do they protect?" Lord-Petyr"
Eddard-Stark (Hand), Petyr-Baelish (Lord-Petyr), 1007340, " "Ah; but when the-queen proclaims one king and the Hand another; whose peace do they protect?" Lord-Petyr"
Catelyn-Stark (Catelyn), Janos-Slynt (Janos-Slynt), 1008304, "my good lord. For the sake of the love I bear for Catelyn; I will go to Janos-Slynt"
Jon-Snow (Jon), Samwell-Tarly (Samwell-Tarly), 1008814, "xx xx xx xx xx  Jon was breaking his fast on applecakes and blood sausage when Samwell-Tarly"
Jon-Snow (Jon), Samwell-Tarly (Sam), 1009199, "someone who can read and write letters."  "Youll do well at that;" Jon said; smiling.  Sam"
Pyp (Pyp), Samwell-Tarly (Sam), 1009684, "spread it in a rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam"
Pyp (Pyp), Grenn (Grenn), 1009706, "rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam; and Toad poked Grenn"
Samwell-Tarly (Sam), Grenn (Grenn), 1009706, "rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam; and Toad poked Grenn"
Grenn (Grenn), Celladar (Septon-Celladar), 1009764, "sight of Sam; and Toad poked Grenn in the ribs; but no one dared say a word. Septon-Celladar"
Samwell-Tarly (Sam), Celladar (Septon-Celladar), 1009764, "sight of Sam; and Toad poked Grenn in the ribs; but no one dared say a word. Septon-Celladar"
Celladar (Septon-Celladar), Jon-Snow (Jon), 1009843, "dared say a word. Septon-Celladar was swinging a censer; filling the air with fragrant incense that reminded Jon"
Celladar (Septon-Celladar), Catelyn-Stark (Lady-Stark), 1009857, "a word. Septon-Celladar was swinging a censer; filling the air with fragrant incense that reminded Jon of Lady-Stark"
Jon-Snow (Jon), Catelyn-Stark (Lady-Stark), 1009857, "a word. Septon-Celladar was swinging a censer; filling the air with fragrant incense that reminded Jon of Lady-Stark"
Aemon-Targaryen (Maester-Aemon), Alliser-Thorne (Ser-Alliser), 1010001, "once the septon seemed sober.  The high officers arrived in a body; Maester-Aemon leaning on Clydas; Ser-Alliser"
Aemon-Targaryen (Maester-Aemon), Jeor-Mormont (Commander-Mormont), 1010044, " The high officers arrived in a body; Maester-Aemon leaning on Clydas; Ser-Alliser cold-eyed and grim; Lord Commander-Mormont"
Alliser-Thorne (Ser-Alliser), Jeor-Mormont (Commander-Mormont), 1010044, " The high officers arrived in a body; Maester-Aemon leaning on Clydas; Ser-Alliser cold-eyed and grim; Lord Commander-Mormont"
Bowen-Marsh (Lord-Steward), Jaremy-Rykker (Ser-Jaremy-Rykker), 1010264, "came the senior members of the three orders: red-faced Bowen-Marsh the Lord-Steward; First Builder Othell Yarwyck; and Ser-Jaremy-Rykker"
Bowen-Marsh (Lord-Steward), Benjen-Stark (Benjen-Stark), 1010322, "Bowen-Marsh the Lord-Steward; First Builder Othell Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark"
Jaremy-Rykker (Ser-Jaremy-Rykker), Benjen-Stark (Benjen-Stark), 1010322, "Bowen-Marsh the Lord-Steward; First Builder Othell Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark"
Pyp (Pyp), Grenn (Grenn), 1012500, "herd of aurochs until they trampled you into the snow;" Pyp whispered back.  "I would so;" Grenn"
Jon-Snow (Jon), Samwell-Tarly (Samwell-Tarly), 1012923, "and mayhap your gods as well."  "My lord." The voice made Jon glance back in surprise. Samwell-Tarly"
Samwell-Tarly (Sam), Jon-Snow (Jon), 1013212, "asked.  "No; my lord;" Sam replied in a thin; nervous voice. The high officers frightened him; Jon"
Jon-Snow (Jon), Jeor-Mormont (Old-Bear), 1013231, "my lord;" Sam replied in a thin; nervous voice. The high officers frightened him; Jon knew; the Old-Bear"
Samwell-Tarly (Sam), Jeor-Mormont (Old-Bear), 1013231, "my lord;" Sam replied in a thin; nervous voice. The high officers frightened him; Jon knew; the Old-Bear"
Jaremy-Rykker (Ser-Jaremy-Rykker), Samwell-Tarly (Sam), 1013518, "gods of your father and your House?" wondered Ser-Jaremy-Rykker.  "The Night Watch is my House now;" Sam"
Samwell-Tarly (Sam), Jon-Snow (Jon), 1013666, "old gods will."  "As you wish; boy;" Mormont said. Sam took his seat again; as did Jon"
Halder (Halder), Grenn (Grenn), 1013946, "and began to read. "Halder; to the builders;" he began. Halder gave a stiff nod of approval. "Grenn"
Grenn (Grenn), Pyp (Pyp), 1014016, "a stiff nod of approval. "Grenn; to the rangers. Albett; to the builders. Pypar; to the rangers;" Pyp"
Pyp (Pyp), Jon-Snow (Jon), 1014035, "approval. "Grenn; to the rangers. Albett; to the builders. Pypar; to the rangers;" Pyp looked over at Jon"
Jon-Snow (Jon), Samwell-Tarly (Samwell), 1014066, "Albett; to the builders. Pypar; to the rangers;" Pyp looked over at Jon and wiggled his ears. "Samwell"
Pyp (Pyp), Samwell-Tarly (Samwell), 1014066, "Albett; to the builders. Pypar; to the rangers;" Pyp looked over at Jon and wiggled his ears. "Samwell"
Dareon (Dareon), Jon-Snow (Jon), 1014230, "with a scrap of silk. "Matthar; to the rangers. Dareon; to the stewards. Todder; to the rangers. Jon"
Alliser-Thorne (Ser-Alliser), Jeor-Mormont (Old-Bear), 1014537, "he saw Ser-Alliser studying him; eyes shiny as two flakes of obsidian; and he knew.  The Old-Bear"
Alliser-Thorne (Ser-Alliser), Jon-Snow (Jon), 1014773, "a half bow; and took his leave. Ser-Alliser went with him; a thin smile on his face. Jon"
Jon-Snow (Jon), Jaremy-Rykker (Ser-Jaremy-Rykker), 1014866, "on his face. Jon had never seen the master-at-arms look quite so happy.  "Rangers with me;" Ser-Jaremy-Rykker"
Jaremy-Rykker (Ser-Jaremy-Rykker), Pyp (Pyp), 1014898, "seen the master-at-arms look quite so happy.  "Rangers with me;" Ser-Jaremy-Rykker called when they were gone. Pyp"
Jaremy-Rykker (Ser-Jaremy-Rykker), Jon-Snow (Jon), 1014917, "quite so happy.  "Rangers with me;" Ser-Jaremy-Rykker called when they were gone. Pyp was staring at Jon"
Pyp (Pyp), Jon-Snow (Jon), 1014917, "quite so happy.  "Rangers with me;" Ser-Jaremy-Rykker called when they were gone. Pyp was staring at Jon"
Jon-Snow (Jon), Grenn (Grenn), 1014972, "gone. Pyp was staring at Jon as he got slowly to his feet. His ears were red. Grenn"
Jaremy-Rykker (Ser-Jaremy), Halder (Halder), 1015179, "fell in beside them; and they followed Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell Yarwyck. Halder"
Halder (Halder), Jon-Snow (Jon), 1015218, "from the sept.  "Builders;" announced lantern-jawed Othell Yarwyck. Halder and Albett trailed out after him.  Jon"
Halder (Halder), Aemon-Targaryen (Maester-Aemon), 1015269, "Othell Yarwyck. Halder and Albett trailed out after him.  Jon looked around him in sick disbelief. Maester-Aemon"
Jon-Snow (Jon), Aemon-Targaryen (Maester-Aemon), 1015269, "Othell Yarwyck. Halder and Albett trailed out after him.  Jon looked around him in sick disbelief. Maester-Aemon"
Samwell-Tarly (Sam), Dareon (Dareon), 1015395, "the light he could not see. The septon was arranging crystals on the altar. Only Sam and Dareon"
